FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY
6/1/25 12:00 AM,AA,CLT,SEA,154
6/1/25 12:00 AM,AA,CLT,SFO,-37
6/1/25 12:00 AM,AA,CLT,SFO,-24
6/1/25 12:00 AM,AA,CLT,SFO,-20
6/1/25 12:00 AM,AA,CLT,SFO,-18
6/1/25 12:00 AM,AA,CLT,SFO,23
6/1/25 12:00 AM,AA,CLT,SJU,-16
6/1/25 12:00 AM,AA,CLT,SJU,12
6/1/25 12:00 AM,AA,CLT,SJU,65
6/1/25 12:00 AM,AA,CLT,SLC,-15
6/1/25 12:00 AM,AA,CLT,SMF,20
6/1/25 12:00 AM,AA,CLT,SNA,-46
6/1/25 12:00 AM,AA,CLT,SRQ,-8
6/1/25 12:00 AM,AA,CLT,SRQ,-6
6/1/25 12:00 AM,AA,CLT,SRQ,-2
6/1/25 12:00 AM,AA,CLT,SRQ,10
6/1/25 12:00 AM,AA,CLT,STL,-14
6/1/25 12:00 AM,AA,CLT,STL,-10
6/1/25 12:00 AM,AA,CLT,STL,14
6/1/25 12:00 AM,AA,CLT,STL,29
6/1/25 12:00 AM,AA,CLT,STL,36
6/1/25 12:00 AM,AA,CLT,STT,-11
6/1/25 12:00 AM,AA,CLT,STT,-3
6/1/25 12:00 AM,AA,CLT,SYR,-12
6/1/25 12:00 AM,AA,CLT,SYR,2
6/1/25 12:00 AM,AA,CLT,SYR,8
6/1/25 12:00 AM,AA,CLT,TPA,-16
6/1/25 12:00 AM,AA,CLT,TPA,-11
6/1/25 12:00 AM,AA,CLT,TPA,-11
6/1/25 12:00 AM,AA,CLT,TPA,-7
6/1/25 12:00 AM,AA,CLT,TPA,-1
6/1/25 12:00 AM,AA,CLT,TPA,7
6/1/25 12:00 AM,AA,CLT,TPA,8
6/1/25 12:00 AM,AA,CLT,TPA,8
6/1/25 12:00 AM,AA,CLT,TPA,13
6/1/25 12:00 AM,AA,CLT,TUL,-21
6/1/25 12:00 AM,AA,CLT,TYS,-8
6/1/25 12:00 AM,AA,CLT,VPS,-10
6/1/25 12:00 AM,AA,CLT,VPS,4
6/1/25 12:00 AM,AA,CLT,VPS,10
6/1/25 12:00 AM,AA,CLT,XNA,-12
6/1/25 12:00 AM,AA,CLT,XNA,6
6/1/25 12:00 AM,AA,CMH,CLT,-12
6/1/25 12:00 AM,AA,CMH,CLT,-8
6/1/25 12:00 AM,AA,CMH,CLT,22
6/1/25 12:00 AM,AA,CMH,DFW,-36
6/1/25 12:00 AM,AA,CMH,DFW,-22
6/1/25 12:00 AM,AA,CMH,DFW,-3
6/1/25 12:00 AM,AA,CMH,DFW,33
6/1/25 12:00 AM,AA,CMH,LAX,21
6/1/25 12:00 AM,AA,CMH,PHX,-42
6/1/25 12:00 AM,AA,CMH,PHX,-34
6/1/25 12:00 AM,AA,COS,DFW,4
6/1/25 12:00 AM,AA,COS,DFW,42
6/1/25 12:00 AM,AA,COS,DFW,141
6/1/25 12:00 AM,AA,CVG,CLT,0
6/1/25 12:00 AM,AA,CVG,CLT,4
6/1/25 12:00 AM,AA,CVG,CLT,26
6/1/25 12:00 AM,AA,CVG,DFW,-17
6/1/25 12:00 AM,AA,CVG,DFW,-14
6/1/25 12:00 AM,AA,CVG,DFW,3
6/1/25 12:00 AM,AA,CVG,DFW,18
6/1/25 12:00 AM,AA,CVG,DFW,34
6/1/25 12:00 AM,AA,CVG,PHX,-27
6/1/25 12:00 AM,AA,DCA,ATL,-4
6/1/25 12:00 AM,AA,DCA,BDL,-22
6/1/25 12:00 AM,AA,DCA,BDL,3
6/1/25 12:00 AM,AA,DCA,BDL,6
6/1/25 12:00 AM,AA,DCA,BOS,-8
6/1/25 12:00 AM,AA,DCA,BOS,-2
6/1/25 12:00 AM,AA,DCA,BOS,10
6/1/25 12:00 AM,AA,DCA,BOS,11
6/1/25 12:00 AM,AA,DCA,CHS,148
6/1/25 12:00 AM,AA,DCA,CLT,-37
6/1/25 12:00 AM,AA,DCA,CLT,-26
6/1/25 12:00 AM,AA,DCA,CLT,-7
6/1/25 12:00 AM,AA,DCA,CLT,-5
6/1/25 12:00 AM,AA,DCA,CLT,-2
6/1/25 12:00 AM,AA,DCA,CLT,4
6/1/25 12:00 AM,AA,DCA,CLT,51
6/1/25 12:00 AM,AA,DCA,DFW,-33
6/1/25 12:00 AM,AA,DCA,DFW,-22
6/1/25 12:00 AM,AA,DCA,DFW,-17
6/1/25 12:00 AM,AA,DCA,DFW,-17
6/1/25 12:00 AM,AA,DCA,DFW,-16
6/1/25 12:00 AM,AA,DCA,DFW,-8
6/1/25 12:00 AM,AA,DCA,DFW,2
6/1/25 12:00 AM,AA,DCA,DFW,4
6/1/25 12:00 AM,AA,DCA,DFW,20
6/1/25 12:00 AM,AA,DCA,DFW,117
6/1/25 12:00 AM,AA,DCA,FLL,11
6/1/25 12:00 AM,AA,DCA,IND,166
6/1/25 12:00 AM,AA,DCA,JAX,-3
6/1/25 12:00 AM,AA,DCA,JAX,101
6/1/25 12:00 AM,AA,DCA,LAS,-21
6/1/25 12:00 AM,AA,DCA,LAX,-24
6/1/25 12:00 AM,AA,DCA,LAX,-13
6/1/25 12:00 AM,AA,DCA,MCI,-23
6/1/25 12:00 AM,AA,DCA,MCO,-23
6/1/25 12:00 AM,AA,DCA,MCO,-11
6/1/25 12:00 AM,AA,DCA,MCO,0
6/1/25 12:00 AM,AA,DCA,MCO,5
6/1/25 12:00 AM,AA,DCA,MCO,38
6/1/25 12:00 AM,AA,DCA,MIA,-16
6/1/25 12:00 AM,AA,DCA,MIA,-5
6/1/25 12:00 AM,AA,DCA,MIA,1
6/1/25 12:00 AM,AA,DCA,MIA,5
6/1/25 12:00 AM,AA,DCA,MIA,6
6/1/25 12:00 AM,AA,DCA,MIA,10
6/1/25 12:00 AM,AA,DCA,MIA,22
6/1/25 12:00 AM,AA,DCA,MIA,39
6/1/25 12:00 AM,AA,DCA,MIA,48
6/1/25 12:00 AM,AA,DCA,MIA,54
6/1/25 12:00 AM,AA,DCA,MSY,-24
6/1/25 12:00 AM,AA,DCA,MSY,-15
6/1/25 12:00 AM,AA,DCA,ORD,-24
6/1/25 12:00 AM,AA,DCA,ORD,-12
6/1/25 12:00 AM,AA,DCA,ORD,-10
6/1/25 12:00 AM,AA,DCA,ORD,-10
6/1/25 12:00 AM,AA,DCA,ORD,16
6/1/25 12:00 AM,AA,DCA,ORD,79
6/1/25 12:00 AM,AA,DCA,ORD,92
6/1/25 12:00 AM,AA,DCA,PBI,-26
6/1/25 12:00 AM,AA,DCA,PBI,-12
6/1/25 12:00 AM,AA,DCA,PHX,-52
6/1/25 12:00 AM,AA,DCA,PHX,-27
6/1/25 12:00 AM,AA,DCA,PHX,-20
6/1/25 12:00 AM,AA,DCA,PVD,-10
6/1/25 12:00 AM,AA,DCA,PWM,172
6/1/25 12:00 AM,AA,DCA,RDU,-8
6/1/25 12:00 AM,AA,DCA,RSW,-11
6/1/25 12:00 AM,AA,DCA,SAT,0
6/1/25 12:00 AM,AA,DCA,SRQ,-37
6/1/25 12:00 AM,AA,DCA,STL,-24
6/1/25 12:00 AM,AA,DCA,STL,85
6/1/25 12:00 AM,AA,DCA,SYR,-16
6/1/25 12:00 AM,AA,DCA,TPA,-23
6/1/25 12:00 AM,AA,DCA,TPA,-19
6/1/25 12:00 AM,AA,DCA,TPA,11
6/1/25 12:00 AM,AA,DCA,TPA,22
6/1/25 12:00 AM,AA,DEN,CLT,-20
6/1/25 12:00 AM,AA,DEN,CLT,-18
6/1/25 12:00 AM,AA,DEN,CLT,-14
6/1/25 12:00 AM,AA,DEN,CLT,-13
6/1/25 12:00 AM,AA,DEN,CLT,4
6/1/25 12:00 AM,AA,DEN,DFW,-17
6/1/25 12:00 AM,AA,DEN,DFW,-14
6/1/25 12:00 AM,AA,DEN,DFW,-12
6/1/25 12:00 AM,AA,DEN,DFW,-6
6/1/25 12:00 AM,AA,DEN,DFW,15
6/1/25 12:00 AM,AA,DEN,DFW,16
6/1/25 12:00 AM,AA,DEN,DFW,29
6/1/25 12:00 AM,AA,DEN,DFW,109
6/1/25 12:00 AM,AA,DEN,DFW,125
6/1/25 12:00 AM,AA,DEN,MIA,6
6/1/25 12:00 AM,AA,DEN,MIA,8
6/1/25 12:00 AM,AA,DEN,ORD,-18
6/1/25 12:00 AM,AA,DEN,ORD,-16
6/1/25 12:00 AM,AA,DEN,ORD,-4
6/1/25 12:00 AM,AA,DEN,ORD,0
6/1/25 12:00 AM,AA,DEN,ORD,18
6/1/25 12:00 AM,AA,DEN,PHL,-10
6/1/25 12:00 AM,AA,DEN,PHL,-7
6/1/25 12:00 AM,AA,DEN,PHL,14
6/1/25 12:00 AM,AA,DEN,PHX,-8
6/1/25 12:00 AM,AA,DEN,PHX,18
6/1/25 12:00 AM,AA,DFW,ABQ,-3
6/1/25 12:00 AM,AA,DFW,ABQ,-3
6/1/25 12:00 AM,AA,DFW,ABQ,10
6/1/25 12:00 AM,AA,DFW,ABQ,13
6/1/25 12:00 AM,AA,DFW,ABQ,28
6/1/25 12:00 AM,AA,DFW,ABQ,42
6/1/25 12:00 AM,AA,DFW,ALB,92
6/1/25 12:00 AM,AA,DFW,ANC,23
6/1/25 12:00 AM,AA,DFW,ATL,-10
6/1/25 12:00 AM,AA,DFW,ATL,-4
6/1/25 12:00 AM,AA,DFW,ATL,-2
6/1/25 12:00 AM,AA,DFW,ATL,3
6/1/25 12:00 AM,AA,DFW,ATL,12
6/1/25 12:00 AM,AA,DFW,ATL,28
6/1/25 12:00 AM,AA,DFW,ATL,79
6/1/25 12:00 AM,AA,DFW,ATL,170
6/1/25 12:00 AM,AA,DFW,AUS,-36
6/1/25 12:00 AM,AA,DFW,AUS,-18
6/1/25 12:00 AM,AA,DFW,AUS,-9
6/1/25 12:00 AM,AA,DFW,AUS,2
6/1/25 12:00 AM,AA,DFW,AUS,10
6/1/25 12:00 AM,AA,DFW,AUS,24
6/1/25 12:00 AM,AA,DFW,AUS,85
6/1/25 12:00 AM,AA,DFW,AUS,94
6/1/25 12:00 AM,AA,DFW,AUS,105
6/1/25 12:00 AM,AA,DFW,AUS,109
6/1/25 12:00 AM,AA,DFW,AUS,182
6/1/25 12:00 AM,AA,DFW,AVL,-3
6/1/25 12:00 AM,AA,DFW,BDL,-37
6/1/25 12:00 AM,AA,DFW,BDL,16
6/1/25 12:00 AM,AA,DFW,BDL,39
6/1/25 12:00 AM,AA,DFW,BFL,15
6/1/25 12:00 AM,AA,DFW,BNA,-20
6/1/25 12:00 AM,AA,DFW,BNA,-19
6/1/25 12:00 AM,AA,DFW,BNA,-2
6/1/25 12:00 AM,AA,DFW,BNA,12
6/1/25 12:00 AM,AA,DFW,BNA,14
6/1/25 12:00 AM,AA,DFW,BNA,29
6/1/25 12:00 AM,AA,DFW,BNA,68
6/1/25 12:00 AM,AA,DFW,BNA,98
6/1/25 12:00 AM,AA,DFW,BNA,123
6/1/25 12:00 AM,AA,DFW,BOI,-6
6/1/25 12:00 AM,AA,DFW,BOI,42
6/1/25 12:00 AM,AA,DFW,BOS,-16
6/1/25 12:00 AM,AA,DFW,BOS,-10
6/1/25 12:00 AM,AA,DFW,BOS,-9
6/1/25 12:00 AM,AA,DFW,BOS,-8
6/1/25 12:00 AM,AA,DFW,BOS,0
6/1/25 12:00 AM,AA,DFW,BOS,22
6/1/25 12:00 AM,AA,DFW,BOS,48
6/1/25 12:00 AM,AA,DFW,BOS,165
6/1/25 12:00 AM,AA,DFW,BUF,50
6/1/25 12:00 AM,AA,DFW,BUR,-34
6/1/25 12:00 AM,AA,DFW,BUR,27
6/1/25 12:00 AM,AA,DFW,BWI,-18
6/1/25 12:00 AM,AA,DFW,BWI,-9
6/1/25 12:00 AM,AA,DFW,BWI,1
6/1/25 12:00 AM,AA,DFW,BZN,29
6/1/25 12:00 AM,AA,DFW,CAE,-13
6/1/25 12:00 AM,AA,DFW,CAE,21
6/1/25 12:00 AM,AA,DFW,CHS,-17
6/1/25 12:00 AM,AA,DFW,CHS,-17
6/1/25 12:00 AM,AA,DFW,CHS,-10
6/1/25 12:00 AM,AA,DFW,CHS,32
6/1/25 12:00 AM,AA,DFW,CID,15
6/1/25 12:00 AM,AA,DFW,CID,48
6/1/25 12:00 AM,AA,DFW,CLE,-19
6/1/25 12:00 AM,AA,DFW,CLE,-7
6/1/25 12:00 AM,AA,DFW,CLE,3
6/1/25 12:00 AM,AA,DFW,CLE,23
6/1/25 12:00 AM,AA,DFW,CLE,43
6/1/25 12:00 AM,AA,DFW,CLT,-25
6/1/25 12:00 AM,AA,DFW,CLT,-18
6/1/25 12:00 AM,AA,DFW,CLT,-15
6/1/25 12:00 AM,AA,DFW,CLT,-11
6/1/25 12:00 AM,AA,DFW,CLT,-6
6/1/25 12:00 AM,AA,DFW,CLT,-5
6/1/25 12:00 AM,AA,DFW,CLT,5
6/1/25 12:00 AM,AA,DFW,CLT,14
6/1/25 12:00 AM,AA,DFW,CLT,19
6/1/25 12:00 AM,AA,DFW,CLT,103
6/1/25 12:00 AM,AA,DFW,CMH,-15
6/1/25 12:00 AM,AA,DFW,CMH,2
6/1/25 12:00 AM,AA,DFW,CMH,55
6/1/25 12:00 AM,AA,DFW,CMH,58
6/1/25 12:00 AM,AA,DFW,COS,-11
6/1/25 12:00 AM,AA,DFW,COS,52
6/1/25 12:00 AM,AA,DFW,COS,158
6/1/25 12:00 AM,AA,DFW,CVG,-14
6/1/25 12:00 AM,AA,DFW,CVG,2
6/1/25 12:00 AM,AA,DFW,CVG,19
6/1/25 12:00 AM,AA,DFW,CVG,26
6/1/25 12:00 AM,AA,DFW,CVG,59
6/1/25 12:00 AM,AA,DFW,DCA,-29
6/1/25 12:00 AM,AA,DFW,DCA,-26
6/1/25 12:00 AM,AA,DFW,DCA,-9
6/1/25 12:00 AM,AA,DFW,DCA,5
6/1/25 12:00 AM,AA,DFW,DCA,21
6/1/25 12:00 AM,AA,DFW,DCA,24
6/1/25 12:00 AM,AA,DFW,DCA,28
6/1/25 12:00 AM,AA,DFW,DCA,31
6/1/25 12:00 AM,AA,DFW,DCA,68
6/1/25 12:00 AM,AA,DFW,DCA,95
6/1/25 12:00 AM,AA,DFW,DEN,-8
6/1/25 12:00 AM,AA,DFW,DEN,3
6/1/25 12:00 AM,AA,DFW,DEN,3
6/1/25 12:00 AM,AA,DFW,DEN,10
6/1/25 12:00 AM,AA,DFW,DEN,11
6/1/25 12:00 AM,AA,DFW,DEN,20
6/1/25 12:00 AM,AA,DFW,DEN,22
6/1/25 12:00 AM,AA,DFW,DEN,74
6/1/25 12:00 AM,AA,DFW,DEN,117
6/1/25 12:00 AM,AA,DFW,DSM,-3
6/1/25 12:00 AM,AA,DFW,DSM,-2
6/1/25 12:00 AM,AA,DFW,DSM,34
6/1/25 12:00 AM,AA,DFW,DTW,-9
6/1/25 12:00 AM,AA,DFW,DTW,-4
6/1/25 12:00 AM,AA,DFW,DTW,10
6/1/25 12:00 AM,AA,DFW,DTW,27
6/1/25 12:00 AM,AA,DFW,DTW,50
6/1/25 12:00 AM,AA,DFW,DTW,103
6/1/25 12:00 AM,AA,DFW,ECP,-10
6/1/25 12:00 AM,AA,DFW,ECP,-1
6/1/25 12:00 AM,AA,DFW,ECP,54
6/1/25 12:00 AM,AA,DFW,EGE,-16
6/1/25 12:00 AM,AA,DFW,ELP,
6/1/25 12:00 AM,AA,DFW,ELP,-21
6/1/25 12:00 AM,AA,DFW,ELP,67
6/1/25 12:00 AM,AA,DFW,ELP,72
6/1/25 12:00 AM,AA,DFW,ELP,73
6/1/25 12:00 AM,AA,DFW,ELP,86
6/1/25 12:00 AM,AA,DFW,ELP,200
6/1/25 12:00 AM,AA,DFW,EUG,-27
6/1/25 12:00 AM,AA,DFW,EWR,-8
6/1/25 12:00 AM,AA,DFW,EWR,0
6/1/25 12:00 AM,AA,DFW,EWR,8
6/1/25 12:00 AM,AA,DFW,EWR,23
6/1/25 12:00 AM,AA,DFW,EYW,-17
6/1/25 12:00 AM,AA,DFW,FAT,-26
6/1/25 12:00 AM,AA,DFW,FAT,-12
6/1/25 12:00 AM,AA,DFW,FAT,0
6/1/25 12:00 AM,AA,DFW,FAT,24
6/1/25 12:00 AM,AA,DFW,FAT,39
6/1/25 12:00 AM,AA,DFW,FLL,-15
6/1/25 12:00 AM,AA,DFW,FLL,-9
6/1/25 12:00 AM,AA,DFW,FLL,-8
6/1/25 12:00 AM,AA,DFW,FLL,-4
6/1/25 12:00 AM,AA,DFW,FLL,24
6/1/25 12:00 AM,AA,DFW,FLL,27
6/1/25 12:00 AM,AA,DFW,FSD,-4
6/1/25 12:00 AM,AA,DFW,FSD,2
6/1/25 12:00 AM,AA,DFW,GEG,-14
6/1/25 12:00 AM,AA,DFW,GEG,17
6/1/25 12:00 AM,AA,DFW,GRR,-3
6/1/25 12:00 AM,AA,DFW,GRR,30
6/1/25 12:00 AM,AA,DFW,GRR,802
6/1/25 12:00 AM,AA,DFW,GSO,8
6/1/25 12:00 AM,AA,DFW,GSO,12
6/1/25 12:00 AM,AA,DFW,GSP,-2
6/1/25 12:00 AM,AA,DFW,GSP,24
6/1/25 12:00 AM,AA,DFW,HNL,396
6/1/25 12:00 AM,AA,DFW,IAD,2
6/1/25 12:00 AM,AA,DFW,IAH,-17
6/1/25 12:00 AM,AA,DFW,IAH,-13
6/1/25 12:00 AM,AA,DFW,IAH,2
6/1/25 12:00 AM,AA,DFW,IAH,83
6/1/25 12:00 AM,AA,DFW,IAH,85
6/1/25 12:00 AM,AA,DFW,IAH,198
6/1/25 12:00 AM,AA,DFW,IAH,246
6/1/25 12:00 AM,AA,DFW,IND,-16
6/1/25 12:00 AM,AA,DFW,IND,0
6/1/25 12:00 AM,AA,DFW,IND,13
6/1/25 12:00 AM,AA,DFW,IND,29
6/1/25 12:00 AM,AA,DFW,IND,85
6/1/25 12:00 AM,AA,DFW,JAC,-23
6/1/25 12:00 AM,AA,DFW,JAC,185
6/1/25 12:00 AM,AA,DFW,JAX,-17
6/1/25 12:00 AM,AA,DFW,JAX,-14
6/1/25 12:00 AM,AA,DFW,JAX,-14
6/1/25 12:00 AM,AA,DFW,JAX,26
6/1/25 12:00 AM,AA,DFW,JAX,49
6/1/25 12:00 AM,AA,DFW,JFK,-9
6/1/25 12:00 AM,AA,DFW,JFK,-5
6/1/25 12:00 AM,AA,DFW,JFK,-1
6/1/25 12:00 AM,AA,DFW,JFK,68
6/1/25 12:00 AM,AA,DFW,LAS,-14
6/1/25 12:00 AM,AA,DFW,LAS,-13
6/1/25 12:00 AM,AA,DFW,LAS,-12
6/1/25 12:00 AM,AA,DFW,LAS,-11
6/1/25 12:00 AM,AA,DFW,LAS,-10
6/1/25 12:00 AM,AA,DFW,LAS,3
6/1/25 12:00 AM,AA,DFW,LAS,8
6/1/25 12:00 AM,AA,DFW,LAS,17
6/1/25 12:00 AM,AA,DFW,LAS,20
6/1/25 12:00 AM,AA,DFW,LAS,28
6/1/25 12:00 AM,AA,DFW,LAS,47
6/1/25 12:00 AM,AA,DFW,LAS,73
6/1/25 12:00 AM,AA,DFW,LAS,90
6/1/25 12:00 AM,AA,DFW,LAX,-31
6/1/25 12:00 AM,AA,DFW,LAX,-28
6/1/25 12:00 AM,AA,DFW,LAX,-25
6/1/25 12:00 AM,AA,DFW,LAX,-24
6/1/25 12:00 AM,AA,DFW,LAX,-24
6/1/25 12:00 AM,AA,DFW,LAX,-21
6/1/25 12:00 AM,AA,DFW,LAX,-18
6/1/25 12:00 AM,AA,DFW,LAX,-3
6/1/25 12:00 AM,AA,DFW,LAX,10
6/1/25 12:00 AM,AA,DFW,LAX,15
6/1/25 12:00 AM,AA,DFW,LAX,19
6/1/25 12:00 AM,AA,DFW,LAX,23
6/1/25 12:00 AM,AA,DFW,LAX,30
6/1/25 12:00 AM,AA,DFW,LAX,106
6/1/25 12:00 AM,AA,DFW,LBB,-14
6/1/25 12:00 AM,AA,DFW,LBB,19
6/1/25 12:00 AM,AA,DFW,LBB,25
6/1/25 12:00 AM,AA,DFW,LGA,-21
6/1/25 12:00 AM,AA,DFW,LGA,-12
6/1/25 12:00 AM,AA,DFW,LGA,-9
6/1/25 12:00 AM,AA,DFW,LGA,-6
6/1/25 12:00 AM,AA,DFW,LGA,9
6/1/25 12:00 AM,AA,DFW,LGA,12
6/1/25 12:00 AM,AA,DFW,LGA,19
6/1/25 12:00 AM,AA,DFW,LGA,29
6/1/25 12:00 AM,AA,DFW,LGA,40
6/1/25 12:00 AM,AA,DFW,LGA,67
6/1/25 12:00 AM,AA,DFW,LGA,80
6/1/25 12:00 AM,AA,DFW,MCI,-13
6/1/25 12:00 AM,AA,DFW,MCI,22
6/1/25 12:00 AM,AA,DFW,MCI,32
6/1/25 12:00 AM,AA,DFW,MCI,51
6/1/25 12:00 AM,AA,DFW,MCI,79
6/1/25 12:00 AM,AA,DFW,MCO,-26
6/1/25 12:00 AM,AA,DFW,MCO,-8
6/1/25 12:00 AM,AA,DFW,MCO,-8
6/1/25 12:00 AM,AA,DFW,MCO,-7
6/1/25 12:00 AM,AA,DFW,MCO,-6
6/1/25 12:00 AM,AA,DFW,MCO,-3
6/1/25 12:00 AM,AA,DFW,MCO,-2
6/1/25 12:00 AM,AA,DFW,MCO,6
6/1/25 12:00 AM,AA,DFW,MCO,21
6/1/25 12:00 AM,AA,DFW,MCO,25
6/1/25 12:00 AM,AA,DFW,MDT,40
6/1/25 12:00 AM,AA,DFW,MEM,-9
6/1/25 12:00 AM,AA,DFW,MEM,-6
6/1/25 12:00 AM,AA,DFW,MEM,5
6/1/25 12:00 AM,AA,DFW,MEM,41
6/1/25 12:00 AM,AA,DFW,MEM,70
6/1/25 12:00 AM,AA,DFW,MEM,171
6/1/25 12:00 AM,AA,DFW,MFE,-11
6/1/25 12:00 AM,AA,DFW,MFE,5
6/1/25 12:00 AM,AA,DFW,MFE,17
6/1/25 12:00 AM,AA,DFW,MFE,84
6/1/25 12:00 AM,AA,DFW,MIA,-16
6/1/25 12:00 AM,AA,DFW,MIA,-14
6/1/25 12:00 AM,AA,DFW,MIA,-13
6/1/25 12:00 AM,AA,DFW,MIA,-9
6/1/25 12:00 AM,AA,DFW,MIA,-7
6/1/25 12:00 AM,AA,DFW,MIA,-4
6/1/25 12:00 AM,AA,DFW,MIA,0
6/1/25 12:00 AM,AA,DFW,MIA,0
6/1/25 12:00 AM,AA,DFW,MIA,2
6/1/25 12:00 AM,AA,DFW,MIA,32
6/1/25 12:00 AM,AA,DFW,MIA,49
6/1/25 12:00 AM,AA,DFW,MIA,126
6/1/25 12:00 AM,AA,DFW,MKE,6
6/1/25 12:00 AM,AA,DFW,MKE,7
6/1/25 12:00 AM,AA,DFW,MKE,34
6/1/25 12:00 AM,AA,DFW,MRY,-17
6/1/25 12:00 AM,AA,DFW,MSN,-4
6/1/25 12:00 AM,AA,DFW,MSN,183
6/1/25 12:00 AM,AA,DFW,MSN,233
6/1/25 12:00 AM,AA,DFW,MSO,41
6/1/25 12:00 AM,AA,DFW,MSP,-11
6/1/25 12:00 AM,AA,DFW,MSP,-11
6/1/25 12:00 AM,AA,DFW,MSP,35
6/1/25 12:00 AM,AA,DFW,MSP,44
6/1/25 12:00 AM,AA,DFW,MSP,88
6/1/25 12:00 AM,AA,DFW,MSY,-22
6/1/25 12:00 AM,AA,DFW,MSY,-7
6/1/25 12:00 AM,AA,DFW,MSY,-5
6/1/25 12:00 AM,AA,DFW,MSY,5
6/1/25 12:00 AM,AA,DFW,MSY,55
6/1/25 12:00 AM,AA,DFW,MSY,98
6/1/25 12:00 AM,AA,DFW,OGG,64
6/1/25 12:00 AM,AA,DFW,OKC,-7
6/1/25 12:00 AM,AA,DFW,OKC,12
6/1/25 12:00 AM,AA,DFW,OKC,16
6/1/25 12:00 AM,AA,DFW,OMA,-8
6/1/25 12:00 AM,AA,DFW,OMA,7
6/1/25 12:00 AM,AA,DFW,OMA,8
6/1/25 12:00 AM,AA,DFW,OMA,9
6/1/25 12:00 AM,AA,DFW,OMA,12
6/1/25 12:00 AM,AA,DFW,ONT,-15
6/1/25 12:00 AM,AA,DFW,ONT,-5
6/1/25 12:00 AM,AA,DFW,ONT,14
6/1/25 12:00 AM,AA,DFW,ONT,48
6/1/25 12:00 AM,AA,DFW,ONT,56
6/1/25 12:00 AM,AA,DFW,ONT,295
6/1/25 12:00 AM,AA,DFW,ORD,-18
6/1/25 12:00 AM,AA,DFW,ORD,-13
6/1/25 12:00 AM,AA,DFW,ORD,-11
6/1/25 12:00 AM,AA,DFW,ORD,-10
6/1/25 12:00 AM,AA,DFW,ORD,-7
6/1/25 12:00 AM,AA,DFW,ORD,-1
6/1/25 12:00 AM,AA,DFW,ORD,7
6/1/25 12:00 AM,AA,DFW,ORD,32
6/1/25 12:00 AM,AA,DFW,ORD,42
6/1/25 12:00 AM,AA,DFW,ORD,45
6/1/25 12:00 AM,AA,DFW,ORD,50
6/1/25 12:00 AM,AA,DFW,ORF,-10
6/1/25 12:00 AM,AA,DFW,ORF,10
6/1/25 12:00 AM,AA,DFW,ORF,72
6/1/25 12:00 AM,AA,DFW,PBI,-16
6/1/25 12:00 AM,AA,DFW,PBI,-13
6/1/25 12:00 AM,AA,DFW,PBI,72
6/1/25 12:00 AM,AA,DFW,PDX,-14
6/1/25 12:00 AM,AA,DFW,PDX,-13
6/1/25 12:00 AM,AA,DFW,PDX,-3
6/1/25 12:00 AM,AA,DFW,PDX,-1
6/1/25 12:00 AM,AA,DFW,PDX,47
6/1/25 12:00 AM,AA,DFW,PHL,-21
6/1/25 12:00 AM,AA,DFW,PHL,-14
6/1/25 12:00 AM,AA,DFW,PHL,-13
6/1/25 12:00 AM,AA,DFW,PHL,-6
6/1/25 12:00 AM,AA,DFW,PHL,-1
6/1/25 12:00 AM,AA,DFW,PHL,22
6/1/25 12:00 AM,AA,DFW,PHL,34
6/1/25 12:00 AM,AA,DFW,PHL,124
6/1/25 12:00 AM,AA,DFW,PHL,137
6/1/25 12:00 AM,AA,DFW,PHX,-31
6/1/25 12:00 AM,AA,DFW,PHX,-10
6/1/25 12:00 AM,AA,DFW,PHX,-7
6/1/25 12:00 AM,AA,DFW,PHX,-6
6/1/25 12:00 AM,AA,DFW,PHX,6
6/1/25 12:00 AM,AA,DFW,PHX,10
6/1/25 12:00 AM,AA,DFW,PHX,11
6/1/25 12:00 AM,AA,DFW,PHX,14
6/1/25 12:00 AM,AA,DFW,PHX,15
6/1/25 12:00 AM,AA,DFW,PHX,32
6/1/25 12:00 AM,AA,DFW,PHX,33
6/1/25 12:00 AM,AA,DFW,PHX,42
6/1/25 12:00 AM,AA,DFW,PHX,48
6/1/25 12:00 AM,AA,DFW,PIT,-7
6/1/25 12:00 AM,AA,DFW,PIT,-2
6/1/25 12:00 AM,AA,DFW,PIT,18
6/1/25 12:00 AM,AA,DFW,PIT,55
6/1/25 12:00 AM,AA,DFW,PNS,-1
6/1/25 12:00 AM,AA,DFW,PNS,52
6/1/25 12:00 AM,AA,DFW,PNS,53
6/1/25 12:00 AM,AA,DFW,PNS,98
6/1/25 12:00 AM,AA,DFW,PNS,248
6/1/25 12:00 AM,AA,DFW,PSP,-20
6/1/25 12:00 AM,AA,DFW,PSP,15
6/1/25 12:00 AM,AA,DFW,RDU,-29
6/1/25 12:00 AM,AA,DFW,RDU,-11
6/1/25 12:00 AM,AA,DFW,RDU,-6
6/1/25 12:00 AM,AA,DFW,RDU,-6
6/1/25 12:00 AM,AA,DFW,RDU,2
6/1/25 12:00 AM,AA,DFW,RDU,2
6/1/25 12:00 AM,AA,DFW,RIC,2
6/1/25 12:00 AM,AA,DFW,RIC,23
6/1/25 12:00 AM,AA,DFW,RIC,40
