Stem,Average Occurrence (Comedy),Average Occurrence (Thriller)
imag,0.258015151022,0.166836212798
wimp,0.0796984703838,0.0199268369005
coach,0.10622810462,0.0294528732215
seller,0.0639964061468,0.0243688936885
impact,0.0798225475443,0.0593493130564
shoot,0.95358860197,1.32176107209
soda,0.114786526158,0.0389600948155
mitch,0.0179195852591,0.293305406306
western,0.0981020331605,0.0489577016101
gift,0.541447846258,0.225515343041
shred,0.0354511164639,0.0540371172193
compromis,0.0717694388836,0.0836109834362
fridai,0.364239401544,0.272328086939
scout,0.16036212007,0.0642864382929
steve,0.133853103587,0.0588449862313
solar,0.053515569311,0.0545447319756
evan,0.00858773070429,0.244694329767
rule,0.594056189172,0.540676104775
dylan,0.0263904175315,0.140872410545
han,0.0360797362121,0.0840778290941
faith,0.377778125734,0.408457068167
umyu,0.162362763819,0.0296049180737
wise,0.320896740374,0.146708756519
tortur,0.169481251167,0.103781688456
girlfriend,0.707466397073,0.396538973916
anywher,0.42226431575,0.649341577908
air,0.763482079568,0.824117881244
murder,0.479897903366,1.7478856462
younger,0.185342932989,0.073340979932
handl,0.724664768076,0.879400617
albanian,0.178920394175,0.0
laser,0.115537211503,0.0591621834472
dull,0.133502978082,0.0541366878129
guidanc,0.0620546584266,0.0397743216342
live,4.70383156112,4.07353472561
dish,0.141301016696,0.166886213978
dancer,0.115089861822,0.0492502445991
heh,1.06732166713,0.0291657879074
samuel,0.0,0.140752409198
lawn,0.0888478198451,0.0197760962218
defeat,0.089144915245,0.0439918992249
photon,0.0178374720675,0.0545680802933
mason,0.0347426158428,0.090753165228
goal,0.107209198493,0.0591856275333
prescott,0.0,0.0826780473945
insur,0.149844716762,0.290979568111
deep,0.390417231482,0.517714612333
lugosi,0.170908607086,0.0
singl,0.730843412162,0.256344975608
chancellor,0.0,0.0692005476516
avail,0.177163182706,0.10818388041
acknowledg,0.0617180870704,0.0885239357667
dread,0.114487916752,0.0292109736111
manual,0.0900970836664,0.0838431853944
ll,0.237454907501,0.192447444036
stew,0.288174452393,0.0344465595312
pai,2.27768549525,1.38319309868
crawford,0.00917411085277,0.137832652294
janet,0.523938179326,0.0442830442572
loan,0.149529859078,0.147147905113
rib,0.0793024224463,0.0390887860936
peel,0.0264181097097,0.305768792446
hormon,0.0441375044395,0.0694896958877
about,27.013092348,21.3177944593
ohio,0.125457390271,0.0638061298222
advisor,0.0438886063314,0.0442298621507
crusher,0.0179858330767,0.0748994984482
centuri,0.383729161249,0.211898534465
govern,0.411059422715,0.48075940557
probabl,2.17232832016,2.00918389761
slow,0.560125618769,0.448173503909
homicid,0.0263014890514,0.305145360248
shift,0.193722996061,0.201954904075
sentiment,0.107910166723,0.0687071726345
sophist,0.142222702925,0.0539082105753
mock,0.132976102767,0.0242985442534
supper,0.114856874061,0.0733697702907
washington,0.363831217394,0.241171501153
inn,0.105743730501,0.0493051025622
polici,0.123188568651,0.153649642718
call,9.23798150083,8.17062268117
surgic,0.0178150471415,0.0495918477837
talent,0.355838797919,0.151816643765
futur,0.722411111047,0.475993438862
appl,0.273588984752,0.0782848952542
hiya,0.123777734772,0.0491030502153
should,6.91744963294,4.84069305407
hoop,0.0985176344573,0.0195621528285
joseph,0.0619194118656,0.0940057830231
uisu,0.181927763188,0.0598967645446
unit,0.400299996814,0.437575287999
radar,0.11497266274,0.0444616253842
magnific,0.0982818362065,0.0146729668853
rendezv,0.0179003205934,0.0640986727563
anxiou,0.0533087720526,0.0790846567572
featur,0.123851793007,0.0443012761462
discov,0.18749234319,0.211355589629
dental,0.0530588479288,0.0440792460416
legal,0.237514722799,0.251041123437
shuttl,0.0618111462145,0.0691329854617
word,2.83863353409,1.7717810427
tool,0.158968048047,0.113109068389
deceas,0.069606360204,0.0696580935872
consider,0.131373633333,0.0784437269067
noon,0.149166720099,0.107846131365
york,0.987434512686,0.715287739707
lauri,0.00866709023124,0.171143940066
fell,0.372543142325,0.303438496893
reject,0.11525529252,0.0788706296282
ton,0.159205501457,0.0941895259671
lead,0.577581299814,0.539815594292
marin,0.0360420711259,0.128731275042
name,5.25037253217,4.54267437077
commiss,0.087834929538,0.177078666358
windshield,0.0449420124612,0.0252646999931
captain,0.680900312892,1.33643259546
winter,0.17712042586,0.117141353472
slap,0.114359209136,0.0885868422745
burst,0.0711513578633,0.0394794881973
mallori,0.0,0.158262187421
goodnight,0.388030940032,0.257909926313
polish,0.187562338734,0.0195802428317
letter,0.775466247392,0.624540838479
voyag,0.107284349644,0.0149223426831
sandi,0.0270155847045,0.225509682144
ta,0.117774383633,0.159339634254
commission,0.0,0.0490545864832
joke,0.870131318436,0.497625806331
idea,3.20918960446,2.10890747335
deserv,0.515369971619,0.235334744756
shove,0.0793057608896,0.108679103646
rd,0.106913415466,0.0687439054278
mistak,0.883144609027,0.655334817506
earthquak,0.0451142624187,0.0388991206406
worm,0.141482209938,0.128231687903
abil,0.124181551509,0.133043193848
guarante,0.202097552244,0.210744145582
outta,0.472884729249,0.670147536957
mutual,0.0975227112299,0.0244740962485
prize,0.160466544691,0.0491930519248
welcom,0.646514535795,0.446509776383
seventi,0.151936356632,0.0685588673693
trunk,0.0979100044969,0.220011610495
teas,0.0351452660599,0.0440293187287
access,0.0538820311664,0.262239442771
jacki,0.217040938633,0.0530512817358
refresh,0.0614713637556,0.0295696091007
affirm,0.0265580279317,0.0836361374674
ill,13.9133108569,9.77863995314
gregor,0.0,0.0967081217652
chet,0.0,0.0824686706925
complet,1.16920245339,0.801509855537
mill,0.236602277337,0.0588454964392
speak,1.32460101356,1.15352795953
whatiya,0.0,0.0668793648291
prei,0.0176529063815,0.0984798159227
fed,0.0974223828326,0.252243620067
flash,0.115104495468,0.144320507157
crab,0.0617018631572,0.0146570719039
wet,0.27729181489,0.166866455291
warm,0.326858549797,0.268647384281
hoover,0.017949462251,0.0497366424786
flood,0.0443601511369,0.0493947213994
regard,0.0975752941223,0.103549251165
hamburg,0.132964655955,0.0493439819775
anim,0.455370858518,0.595283717304
random,0.0711771046887,0.13310442166
lick,0.133311986049,0.102761009786
liabl,0.0526431061752,0.0243520530707
unknown,0.0612795558424,0.127179786395
histori,0.470004369677,0.52156959091
highli,0.159697022063,0.108598722631
fred,0.152579765747,0.131454789382
peggi,0.358604392402,0.0
emerg,0.353933441004,0.316089512257
maid,0.150654566963,0.0535275180831
relax,0.765776306232,0.465480349474
whaddya,0.0706671752067,0.0393905836888
give,7.73500810334,5.75320660459
starfleet,0.0267562081012,0.282183838302
rout,0.124218133545,0.177120447384
resourc,0.0707605278842,0.0639894950104
night,5.58621927326,4.45415882638
statu,0.266281298698,0.162740373931
spare,0.150436876581,0.262048142885
abov,0.231152599343,0.151719049386
save,1.56970507023,1.29287544229
fett,0.00886819901077,0.150662349518
goat,0.105735813194,0.0147704433234
career,0.443187559276,0.195854846794
van,0.157705071382,0.377708728896
puke,0.132848386895,0.0683050500952
disagre,0.0625002112051,0.0491613019253
reveng,0.114164869875,0.137642644888
femal,0.213712568028,0.142417000636
penni,0.225695579081,0.107747182572
better,5.62694400865,3.79751857669
rex,0.267894669342,0.0633067325744
marg,0.0269772261214,0.295446801061
but,34.9578259001,23.7919073596
border,0.208901799884,0.195958351934
phil,0.0884775655565,0.113675237863
twentyseven,0.0526791631508,0.0496184027648
sixti,0.292429979585,0.167940012513
delai,0.0713753705153,0.094128588667
jewel,0.230062802952,0.0149132611152
uiu,0.220300306767,0.0250826091758
leash,0.0351271578548,0.044056606258
berni,0.298563693537,0.0
nickel,0.0354064080333,0.0440052080342
aim,0.13294109996,0.0738337218988
uyouu,0.527201713474,0.243974817359
advic,0.386892764171,0.22962129747
gold,0.435625440371,0.275680742936
actress,0.212422048097,0.0243302982077
whisper,0.0526800020398,0.103137362947
goin,0.302855864673,0.704671854708
particularli,0.167829625555,0.107516663099
gossip,0.0353212897455,0.0540663983329
runnin,0.0263735923808,0.0594372112184
peni,0.186948311719,0.0196583737542
minut,4.00432481518,2.99347091427
scandal,0.0715912075598,0.0241524787424
awkward,0.122930198434,0.0395115055354
crank,0.0888091159357,0.0985886284979
ev,0.872289582949,0.0976830825837
owen,0.0,0.172101644997
diet,0.114354106188,0.0498714013392
cargo,0.0355917964083,0.0846301178851
fashion,0.168485040162,0.0590037096106
tale,0.133170051404,0.0833975423286
quietli,0.0972122410897,0.0542422598527
son,1.9484074682,1.58075908592
geek,0.0721916693132,0.0640478989521
devot,0.105266207223,0.0395301315187
madelein,0.0,0.0769042147844
luke,0.134247722884,0.0440051505693
laval,0.209111034852,0.0
seventeen,0.203194103458,0.128172113006
yourselv,0.115132930802,0.0788314425791
sleev,0.0626360776714,0.0292879094201
robberi,0.0803191888506,0.127390113568
debt,0.0795997290538,0.0926752120221
flow,0.0975657305403,0.0841909892913
mark,0.674748321118,0.560179789247
subtl,0.0702175786264,0.0542562908172
symbol,0.125272234735,0.0738074837017
prank,0.0612360929958,0.0294293544527
illus,0.0525204738004,0.0728051524487
restor,0.0711519638696,0.0445012268625
catch,0.769335862695,0.88467462409
predat,0.0,0.0741961874642
temper,0.088333346431,0.0592994839846
globe,0.0353359478672,0.0440495813456
pacif,0.0543149618705,0.0393899059762
ethel,0.12624697794,0.0049182565832
phaser,0.00891873603374,0.0746091458028
midnight,0.158452318298,0.0790099977171
lock,0.587309515026,0.799857384465
adult,0.187255329099,0.0837587875594
brandon,0.0719433323067,0.140376961946
kitchen,0.273077058961,0.22640801188
noi,0.080719391756,0.0396669989366
toni,0.407067625728,0.125849599477
mo,0.0450615894782,0.044171045002
awhil,0.204498761505,0.190245006622
actor,0.3942965561,0.212124748576
length,0.0628918220314,0.0779963532174
pinch,0.0616253529567,0.0490180346215
throw,1.22434026962,0.565481217553
tunnel,0.0895214354552,0.122829970346
materi,0.230450600613,0.137983180804
function,0.133356241325,0.162389221405
zip,0.0443851305916,0.0347807072316
visa,0.0621233684366,0.0296097744533
josh,0.25236940819,0.0934998035758
shed,0.345696433735,0.449798291814
crash,0.519886546279,0.271796158656
craig,0.661215814413,0.0101690978674
he,41.5322800087,42.5101974041
perri,0.0616551710188,0.0347465392888
pathet,0.149536219364,0.0936617048159
eastern,0.0534812929803,0.0786378831448
demand,0.142058606128,0.132369648141
sheet,0.179389418788,0.171008003219
data,0.0873265936182,0.5257839001
fbi,0.105329937572,0.649667715687
insist,0.265130201581,0.206100938237
regist,0.193413430247,0.131878811605
fame,0.0713603251392,0.0736917643367
particular,0.220857127652,0.186766711013
upon,0.240342001128,0.166814579957
screen,0.169373227785,0.231190535382
becki,0.123028282468,0.00511686005388
ya,2.44245021303,1.93704580107
attornei,0.254761214191,0.255406174475
clai,0.0529898856633,0.137825255088
mate,0.115863956004,0.132994209182
interview,0.265063883533,0.270526388385
yard,0.159660508039,0.211065557427
duke,0.150841074401,0.049342497597
footprint,0.0350891963633,0.0589975087511
user,0.00875714971993,0.00990006691801
influenc,0.11431972175,0.098125355807
swallow,0.18540711941,0.112928226
lula,0.0,0.241311240271
plate,0.24076027666,0.182089255305
queen,0.392845978611,0.181968817238
until,1.69680432597,1.64342507693
rode,0.0356925687878,0.0292995574881
creat,0.363511281734,0.438584611492
disappoint,0.353791294442,0.216482139201
region,0.0533271796389,0.0884525830438
marcia,0.0777043586323,0.00484190716328
defens,0.222767361681,0.212262657616
sensit,0.221047218847,0.137420596586
defend,0.159005251136,0.242293723263
miseri,0.0713691187453,0.058835364689
take,12.0903698832,10.0204603155
oil,0.320692873506,0.231417343607
holi,0.611074825498,0.261356643079
polit,0.336592820125,0.289696703437
crazi,1.89269263879,1.61096090053
interrupt,0.248686719764,0.063924208614
luca,0.0269411956595,0.112431442432
franc,0.357156582328,0.124665866611
pete,0.132822043014,0.218532557042
afternoon,0.431764200051,0.41490246538
distress,0.088092670237,0.0596874105147
finder,0.0370153592629,0.0647261332398
around,4.81123541861,4.1653884338
europ,0.10778883193,0.142296841912
sit,2.28216843408,1.77500572544
follow,1.1522643363,1.22664531857
intellectu,0.106992854348,0.0195406507686
tee,0.149162160374,0.0
planet,0.482768317372,0.581910151416
perk,0.0620333590606,0.0484912157102
dame,0.255526347108,0.0148617166892
wife,2.17790329044,1.7381176024
distanc,0.106385867733,0.1860632324
breed,0.0532941642219,0.0492075787463
height,0.0884896706179,0.112863633618
compens,0.0539013579468,0.0344468366442
storm,0.133494560522,0.202061267773
appoint,0.300753008602,0.166904075873
daphn,0.256397569599,0.0145283856039
salesman,0.0704289655106,0.106570759853
scoobi,0.15043050985,0.0
distinct,0.089209666172,0.0247778815556
alon,1.81287106875,1.81312244381
remot,0.139834470665,0.118104619445
boss,0.733530478248,0.584525699528
pawn,0.0795369605363,0.0246229279555
wonder,2.77570954597,1.3081589854
easier,0.273018803222,0.171317720701
lt,0.0624115377147,0.0246162859568
zero,0.204101633109,0.202366763834
stake,0.133959110709,0.201263948345
food,1.04742185645,0.569074245963
forest,0.124524424866,0.0390126337886
june,0.134255485119,0.0787706617427
pickup,0.0363183139064,0.0795638417738
sensor,0.00880853646942,0.0844238178221
choke,0.071100894182,0.0537441681356
situat,0.432766065508,0.475072204194
david,0.50911523071,0.347252765097
blackmail,0.114857918966,0.0490845237437
atom,0.108122031499,0.0589802090832
necessarili,0.0793812711024,0.0691172854407
albert,0.00879752359416,0.136828088985
advantag,0.237033892715,0.078413271014
fli,0.070202950577,0.0742067238328
horn,0.149976907795,0.0538482506784
metal,0.09712625342,0.147795310728
consequ,0.124329157475,0.0885331736961
sloan,0.171383455371,0.0547641172802
tragic,0.0528147607746,0.0489824784117
determin,0.152021697583,0.0935601258936
meter,0.0173717495067,0.163536766264
toast,0.096673712135,0.0688686580738
disguis,0.0988347231538,0.0541660791239
loud,0.202128934352,0.157528562016
employ,0.0892269795774,0.0737880760597
xxxxxx,0.0,0.0874168787662
cat,0.542087401498,0.455394740163
math,0.0796799218211,0.0691987932961
sue,0.483372601617,0.0877545396689
foul,0.10741174162,0.0396665183773
like,33.2038767394,21.4625359177
ferri,0.00893406221033,0.132922606202
praetor,0.0,0.0843087257369
marri,3.850512237,1.16537490403
stamp,0.0988954749729,0.0489889755887
lainei,0.0,0.0771540416462
gai,0.301516268773,0.0539517453375
potato,0.167796899164,0.054284436367
licens,0.247147948296,0.269387714712
some,12.7202218741,9.84051298436
sylvia,0.069878092982,0.0294311095669
tag,0.0702212204551,0.167363429024
caught,0.575444063922,0.684250299965
runner,0.0618530694547,0.0342274824457
unpleas,0.044000496169,0.048788215786
typic,0.0789822062227,0.0592652185425
dive,0.0525038066807,0.0785372985999
devic,0.233369686434,0.167527615314
alien,0.196661983292,0.118906600381
deadlin,0.0530876263362,0.0393987917981
landlord,0.0888963336777,0.0243749176643
bridg,0.340362461906,0.343883415618
sink,0.133062340353,0.074334351436
affair,0.29092587782,0.234501004726
record,1.19144131418,1.04097039492
thinkin,0.15114714004,0.118815253597
gate,0.203643962279,0.162022913497
austin,0.43973620376,0.0246032318255
poker,0.124822514073,0.0541144698019
liquor,0.0964686141003,0.0932908475101
cow,0.18658585334,0.0734414041724
run,3.01482184037,3.09853839934
yourself,3.35631417008,2.51060769704
tie,0.246672728808,0.334031411431
slightest,0.0439255182377,0.0594704217568
businessman,0.114472358481,0.0730444671363
martini,0.16025268336,0.0736026355558
dell,0.0,0.132685295426
stone,0.630511248027,0.310110015616
iti,0.0531077244278,0.0702240372771
dri,0.0357096155447,0.039273070274
scanner,0.0177417193174,0.0545704305371
effect,0.284701589138,0.295322104467
appreci,0.669071288108,0.403927997703
shark,0.0802172673973,0.399616080002
child,0.685224461359,0.797349136444
bend,0.160086873556,0.063415273408
slice,0.0790780426207,0.0687451874948
hair,0.972671068789,0.657921058686
patienc,0.062180664202,0.102768463589
ga,0.416531824832,0.259703284704
disco,0.0533751254029,0.0149429900246
expert,0.168588948864,0.201914566633
implant,0.0176007975753,0.0993624832748
dealer,0.0529915334831,0.176645055378
oooh,0.12416725337,0.0247163702745
beavi,0.197271283185,0.00486337527149
troubl,1.40659969189,1.41680315936
lesli,0.0,0.0674065544965
lectur,0.0973297231615,0.0841871140337
youd,2.68482853025,2.14487673633
baldwin,0.00900621118012,0.00497855611638
scienc,0.328499765866,0.206285914286
surg,0.0708944303462,0.0345565615647
uallu,0.0728249755496,0.0252605950472
ooh,0.204576846982,0.00488570595714
harvard,0.160565228119,0.0546861463844
smart,0.673742448786,0.520004289261
statist,0.0704942970228,0.0345792668234
sheila,0.0619617223022,0.0868141604396
haul,0.0533799123402,0.0884492566622
livingston,0.0182657163719,0.0238513206823
exhaust,0.0705769037743,0.0934767202054
jail,0.470763204778,0.418050830554
biggest,0.328550842532,0.157352634864
hudsuck,0.170519891385,0.0
rocket,0.0627058935604,0.0990474372249
