unique_identifier,parcel_number,building_name,building_address,postal_code,floor_area,category,property_type,pim_link,year_built,energy_audit_due_date,energy_audit_status,benchmark_year,energy_star_score,site_eui,source_eui,percent_better_than_national_median_site_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,total_ghg_emissions_intensity,electricity_use_grid_purchase,natural_gas_use,district_steam_use,site_energy_use,benchmark_status,reason_for_exemption,point,longitude,latitude,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
0012/001_2020,0012/001,211 Jefferson St,2739 TAYLOR ST,94133.0,40052,Retail Store,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/001,1953.0,2025-04-01T00:00:00.000,Upcoming,2020,,44.4,106.8,-0.195,44.4,106.8,112.6,2.8,403760.7,400406.2,,1778038.1,2020 - Complied,nan,POINT (-122.416099864 37.807887468),-122.416099864,37.8078874678,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/001_2014,0012/001,211 Jefferson St,2739 TAYLOR ST,94133.0,40052,Retail Store,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/001,1953.0,2025-04-01T00:00:00.000,Upcoming,2014,,,,,,,,,,,,,2014 - Exempt,Tenant Turnover,POINT (-122.416099864 37.807887468),-122.416099864,37.8078874678,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2021,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2021,,110.2,184.2,-0.679,110.2,184.2,106.3,6.1,198636.2,1229679.0,,1907425.7,2021 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2019,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2019,,144.2,241.8,-0.579,147.7,245.5,148.1,8.6,262170.2,1601356.6,,2495881.3,2019 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2017,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2017,,193.8,309.7,-0.283,193.8,309.7,198.2,11.4,,,,,2017 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2015,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2015,,250.0,466.8,0.08,250.0,466.8,278.0,16.1,,,,,2015 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2016,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2016,,238.2,428.7,-0.008,238.2,428.7,268.8,15.5,,,,,2016 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2022,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2022,,86.8,157.2,-0.726,86.8,157.2,89.9,5.2,191616.5,848162.1,,1501957.7,2022 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2018,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2018,,44.1,84.5,-0.853,,,47.1,2.7,110877.5,,,762759.8,2018 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2013,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2013,,308.4,598.7,0.386,309.0,599.0,348.3,20.1,,,,,2013 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2011,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Exempt,SqFt Not Subject This Year,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2012,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2020,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2020,,101.5,167.8,-0.707,101.5,167.8,101.3,5.9,177495.1,1151859.1,,1757472.4,2020 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0012/007A_2014,0012/007A,DiMaggio Building,243 JEFFERSON ST,94133.0,17311,Restaurant,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0012/007A,1937.0,2025-04-01T00:00:00.000,Upcoming,2014,,285.3,579.9,0.342,282.5,571.3,328.3,19.0,,,,,2014 - Complied,nan,POINT (-122.416459913 37.807843269),-122.416459913,37.8078432692,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2021,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2021,,,,,,,,,,,,,2021 - Violation - Did Not Report,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2019,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2019,7.0,83.9,215.2,0.93,85.1,216.5,268.3,5.7,1000097.8,525593.6,,3937927.5,2019 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2017,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2017,39.0,64.0,176.9,0.121,65.3,178.4,215.6,4.6,,,,,2017 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2015,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2015,37.0,67.1,181.6,0.15,67.1,181.6,238.4,5.1,,,,,2015 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2016,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2016,42.0,61.2,168.8,0.088,61.2,168.8,231.8,4.9,,,,,2016 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2022,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2022,,11.0,28.6,-0.68,11.0,28.6,40.4,0.7,157006.3,68935.0,,604640.6,2022 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2018,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2018,22.0,61.1,152.2,0.436,61.3,152.4,193.4,4.1,692379.4,508402.0,,2870800.6,2018 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2013,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2013,45.0,63.0,167.9,0.056,63.1,168.1,222.1,4.7,,,,,2013 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2011,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2012,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2012,72.0,65.3,184.6,-0.205,64.1,183.3,252.87,,,,,,2012 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2020,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2020,,56.8,145.4,0.306,59.2,147.9,172.1,3.7,674291.8,367964.5,,2668648.4,2020 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/005_2014,0013/005,2720 TAYLOR ST,2720 TAYLOR ST,94133.0,92931,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/005,1974.0,2024-04-01T00:00:00.000,Upcoming,2014,38.0,64.1,177.0,0.137,65.8,178.8,229.9,4.9,,,,,2014 - Complied,nan,POINT (-122.415320783 37.80759926),-122.415320783,37.8075992601,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2021,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2021,,77.3,150.3,0.683,77.3,150.3,176.0,4.4,463258.2,1512309.1,,3092946.4,2021 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2019,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2019,,104.8,193.7,1.169,106.7,195.6,256.0,6.4,560177.7,2284421.3,,4195748.0,2019 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2017,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2017,,113.4,229.9,0.867,115.4,231.9,289.3,7.2,,,,,2017 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2015,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2015,,123.1,246.5,1.002,122.2,243.6,312.7,7.8,,,,,2015 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2016,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2016,,121.1,240.9,0.957,121.1,240.9,306.9,7.7,,,,,2016 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2022,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2022,,86.1,163.9,0.836,86.2,164.1,208.9,5.2,492313.8,1765656.6,,3445431.4,2022 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2018,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2018,,112.8,205.5,1.302,112.3,205.0,274.2,6.9,583791.8,2520912.4,,4512810.2,2018 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2013,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2013,,,,,,,,,,,,,2013 - Violation - Did Not Report,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2011,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Violation - Did Not Report,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2012,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Violation - Did Not Report,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2020,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2020,,49.8,99.9,0.119,49.8,99.9,120.1,3.0,319247.0,901976.2,,1991247.3,2020 - Complied,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/006_2014,0013/006,2770 TAYLOR ST,2770 TAYLOR ST,94133.0,40017,Mixed Use Property,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/006,1966.0,2027-04-01T00:00:00.000,Upcoming,2014,,,,,,,,,,,,,2014 - Violation - Did Not Report,nan,POINT (-122.415460404 37.807966724),-122.415460404,37.8079667243,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2021,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2021,,,,,,,,,,,,,2021 - Violation - Did Not Report,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2019,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2019,62.0,77.8,106.6,-0.103,81.3,110.3,113.3,4.4,108280.4,1642932.0,,2012384.7,2019 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2017,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2017,40.0,124.8,174.7,0.075,131.2,181.3,112.2,7.1,,,,,2017 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2015,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2015,57.0,120.4,182.9,-0.056,125.9,188.7,111.3,7.0,,,,,2015 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2016,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2016,55.0,124.2,183.3,-0.039,132.1,191.6,113.9,7.2,,,,,2016 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2022,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2022,65.0,106.6,152.2,-0.119,106.0,151.8,93.6,6.0,105136.3,1299650.0,,1658375.0,2022 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2018,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2018,57.0,112.6,156.5,-0.054,110.7,154.5,101.0,6.4,101843.2,1440605.5,,1788094.6,2018 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2013,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2013,,,,,,,,,,,,,2013 - Violation - Did Not Report,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2011,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2011,,,,,,,,,,,,,2011 - Exempt,SqFt Not Subject This Year,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2012,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2012,,,,,,,,,,,,,2012 - Violation - Did Not Report,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2020,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2020,,55.6,75.9,-0.353,62.8,83.5,79.8,3.1,76236.9,1177987.1,,1438107.5,2020 - Complied,nan,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/009_2014,0013/009,2601 MASON ST,2601 MASON ST,94133.0,25562,Hotel,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/009,1959.0,2022-04-01T00:00:00.000,Did Not Comply,2014,,,,,,,,,,,,,2014 - Exempt,Change in Ownership,POINT (-122.414348522 37.807742559),-122.414348522,37.8077425593,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/016_2021,0013/016,The Wax Museum Building,145 JEFFERSON ST.,94133.0,121481,Museum,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/016,0.0,2026-04-01T00:00:00.000,Upcoming,2021,,29.4,77.8,-0.306,29.4,77.8,213.7,1.8,954396.2,312615.0,,3569015.2,2021 - Complied,nan,POINT (-122.41464289 37.808060939),-122.41464289,37.8080609386,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/016_2019,0013/016,The Wax Museum Building,145 JEFFERSON ST.,94133.0,121481,Museum,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/016,0.0,2026-04-01T00:00:00.000,Upcoming,2019,,85.9,192.3,0.716,85.9,192.3,677.1,5.6,2075937.4,3354748.3,,10437847.5,2019 - Complied,nan,POINT (-122.41464289 37.808060939),-122.41464289,37.8080609386,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/016_2017,0013/016,The Wax Museum Building,145 JEFFERSON ST.,94133.0,121481,Museum,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/016,0.0,2026-04-01T00:00:00.000,Upcoming,2017,,123.2,332.8,2.911,123.2,332.8,1063.7,8.8,,,,,2017 - Complied,nan,POINT (-122.41464289 37.808060939),-122.41464289,37.8080609386,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
0013/016_2015,0013/016,The Wax Museum Building,145 JEFFERSON ST.,94133.0,121481,Museum,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=0013/016,0.0,2026-04-01T00:00:00.000,Upcoming,2015,,113.4,292.6,2.438,111.9,287.7,1018.4,8.4,,,,,2015 - Complied,nan,POINT (-122.41464289 37.808060939),-122.41464289,37.8080609386,North Beach,3,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
